Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,dataset
2322,Hobnob Gourmet Cafͩbar,1,Indore,"Infiniti Hotel, 1C/CA, Scheme 94, Vijay Nagar, Indore","Infiniti Hotel, Vijay Nagar","Infiniti Hotel, Vijay Nagar, Indore",75.903365,22.753659,"Italian, Continental",1950,Indian Rupees(Rs.),No,No,No,No,4,4.1,Green,Very Good,37,zomato
2323,Mangosteen Cafe,1,Indore,"4/5, 5th Floor, Pushpratna Solitaire, New Palasia, Indore",New Palasia,"New Palasia, Indore",75.884167,22.727021,"Cafe, Fast Food, Italian, Mexican",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,430,zomato
2324,Mama Loca,1,Indore,"G-1, Princess Centre, 6/3, New Palasia, Indore",New Palasia,"New Palasia, Indore",75.884212,22.728163,"Greek, Lebanese",1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,304,zomato
2325,Vidorra,1,Indore,"1001, Rooftop, Shekhar Central, Palasia Square, New Palasia, Indore",New Palasia,"New Palasia, Indore",75.886959,22.722634,"North Indian, Chinese",1200,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,404,zomato
2326,Cafe Palette,1,Indore,"136, Saket, Old Palasia, Indore",Old Palasia,"Old Palasia, Indore",75.898497,22.725748,"Cafe, Lebanese, Italian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,214,zomato
2327,Nafees Restaurant,1,Indore,"30-B, Apollo Avenue, Old Palasia, Indore",Old Palasia,"Old Palasia, Indore",75.887648,22.725835,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,496,zomato
2328,The Creative Kitchen - Radisson Blu Hotel,1,Indore,"Radisson Blu Hotel, 12, Scheme 94C, Ring Road, Vijay Nagar, Indore","Radisson Blu Hotel, Vijay Nagar","Radisson Blu Hotel, Vijay Nagar, Indore",75.902847,22.75004,"North Indian, Continental, Mexican, Italian",2000,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,209,zomato
2329,Square - Sayaji Hotel,1,Indore,"Sayaji Hotel, H-1, Scheme 54, Vijay Nagar, Indore","Sayaji Hotel, Vijay Nagar","Sayaji Hotel, Vijay Nagar, Indore",75.88949,22.751234,"North Indian, Chinese, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,334,zomato
2330,Freito,1,Indore,"343-344, Rooftop, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.8934,22.74806,"Mexican, Italian",650,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,26,zomato
2331,Cafe Terazza,1,Indore,"10th Floor, Airen Heights, Opposite C 21 Mall, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.892471,22.745049,"Cafe, Italian, Mexican, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,502,zomato
2332,Cafe Yolo,1,Indore,"65, Scheme 78-II, Opposite Prestige College, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.886362,22.761593,"Cafe, Fast Food",650,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,69,zomato
2333,Just My Bakes,1,Indore,"5-B/F, Scheme 74C, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.892574,22.760072,"Cafe, Bakery",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,69,zomato
2334,10 Downing Street,1,Indore,"Second Floor, Malhar Mega Mall, AB Road, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.894377,22.744648,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,413,zomato
2335,Cakesmith's Alley,1,Indore,"Shop 8, Scheme 78, Near Prestige College UG Campus, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.887522,22.761226,"Bakery, Cafe, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,87,zomato
2336,The Yellow Chilli,1,Indore,"Block B-3, Dhan Trident, Near Metro Tower, PU-4, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.897429,22.753839,"North Indian, Mughlai, Seafood",1100,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,181,zomato
2337,Waffle House,1,Indore,"Shop 301, Satyaraj Building, Opposite Malhar Mall, A.B Road, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.893106,22.745536,"Cafe, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,171,zomato
2338,Mocha,1,Indore,"G-1 & 2, Prakrati Corporate Building, Race Course Area, YN Road, Indore",YN Road,"YN Road, Indore",75.874765,22.732225,"Cafe, Continental, Italian, Street Food",800,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,341,zomato
2339,Tapri Central,1,Jaipur,"B4 E, 3rd Floor, Surana Jewellers, Opposite Central Park, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",75.810753,26.90519,"Cafe, Fast Food, Street Food",750,Indian Rupees(Rs.),No,Yes,No,No,2,4.7,Dark Green,Excellent,1469,zomato
2340,Blackout,1,Jaipur,"Hotel Golden Oak, 9th Floor, Ahinsa Circle, Landmark Building, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",75.805704,26.914142,"North Indian, European, Continental, Finger Food",1650,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,676,zomato
2341,Mamu's Infusion,1,Jaipur,"101, D-46-B,First Floor, Mangalam Ambition Tower, Subhash Marg, Agresen Circle, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",75.803139,26.913483,"Italian, Chinese, Mexican, Thai, North Indian",1400,Indian Rupees(Rs.),No,Yes,No,No,3,4,Green,Very Good,582,zomato
2342,Nibs Cafe,1,Jaipur,"B-16 Durgadas Colony, Next to MGF Mall, Bhawani Singh Road, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",75.794257,26.902328,"Cafe, Italian, Continental",750,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,389,zomato
2343,On The House,1,Jaipur,"E 145, Ramesh Marg, Behind Talwalkars, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",75.794592,26.905287,"Italian, Continental, Mexican, Cafe, Bakery",1300,Indian Rupees(Rs.),No,Yes,No,No,3,4.4,Green,Very Good,843,zomato
2344,WTF,1,Jaipur,"301, Man Upasna Mall, Chomu House, C Scheme, Jaipur",C Scheme,"C Scheme, Jaipur",75.797282,26.911927,"Continental, Italian, North Indian, Lebanese, Thai",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,212,zomato
2345,Chokhi Dhani,1,Jaipur,"Chokhi Dhani Village Resort, 12 Mile, Tonk Road, Jaipur","Chokhi Dhani Village Resort, Tonk Road","Chokhi Dhani Village Resort, Tonk Road, Jaipur",75.837333,26.766536,Rajasthani,1600,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1478,zomato
2346,Meraaki Kitchen,1,Jaipur,"27, Madrampura, Civil Lines Metro Station, Opposite To Pillar 88, Civil Lines, Jaipur",Civil Lines,"Civil Lines, Jaipur",75.783013,26.910262,"Modern Indian, Asian",1500,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,67,zomato
2347,Taruveda Bistro,1,Jaipur,"1st Floor, Sunraj Villa, 2 Mysore House, Jacob Road, Civil Lines, Jaipur",Civil Lines,"Civil Lines, Jaipur",75.789034,26.911378,"Cafe, Italian, Japanese, Continental",1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,633,zomato
2348,The Forresta Kitchen & Bar,1,Jaipur,"Devraj Niwas, Near Moti Mahal Cinema, Khasa Kothi Crossing, Gopalbari, Jaipur","Devraj Niwas, Bani Park","Devraj Niwas, Bani Park, Jaipur",75.793604,26.921411,"Continental, Mexican, Beverages, Desserts, North Indian, Chinese, Rajasthani",1800,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,916,zomato
2349,Monarch Restaurant - Holiday Inn Jaipur City Centre,1,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur","Holiday Inn Jaipur City Centre, Bais Godam","Holiday Inn Jaipur City Centre, Bais Godam, Jaipur",75.793007,26.90294,"North Indian, Chinese, Continental, Rajasthani",2300,Indian Rupees(Rs.),No,No,No,No,4,4.5,Dark Green,Excellent,420,zomato
2350,Chao Chinese Bistro - Holiday Inn Jaipur City Centre,1,Jaipur,"Holiday Inn Jaipur City Centre, Commercial Plot 1, Sardar Patel Road, Bais Godam, Jaipur","Holiday Inn Jaipur City Centre, Bais Godam","Holiday Inn Jaipur City Centre, Bais Godam, Jaipur",75.792934,26.902908,"Chinese, Asian",2500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,308,zomato
2351,Zolocrust - Hotel Clarks Amer,1,Jaipur,"Hotel Clarks Amer, Jawaharlal Nehru Marg, Near Malviya Nagar, Malviya Nagar, Jaipur","Hotel Clarks Amer, Malviya Nagar","Hotel Clarks Amer, Malviya Nagar, Jaipur",75.8023,26.846156,"Italian, Bakery, Continental",2000,Indian Rupees(Rs.),No,Yes,No,No,4,4.9,Dark Green,Excellent,322,zomato
2352,Mutual's,1,Jaipur,"1, Awadhpuri, Near Kailash Mall, Lal Kothi, Jaipur Lal Kothi",Lal Kothi,"Lal Kothi, Jaipur",75.800689,26.88842,"Cafe, Mexican, Italian, North Indian, Fast Food",650,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,198,zomato
2353,O2- The Plant Cafe,1,Jaipur,"C 29, 4th Floor, Pankaj Singhvi Marg, Lal Kothi, Jaipur",Lal Kothi,"Lal Kothi, Jaipur",75.802083,26.891191,Continental,700,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,148,zomato
2354,Cafe LazyMojo,1,Jaipur,"H 1, Lal Bahadur Nagar, S.L Marg, Malviya Nagar, Jaipur",Malviya Nagar,"Malviya Nagar, Jaipur",75.800512,26.849596,"Cafe, Mexican, Italian, Continental",800,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,798,zomato
2355,Replay,1,Jaipur,"SB 57, 5th Floor, Ridhi Tower, Opposite SMS Stadium, Tonk Road, Jaipur",Tonk Road,"Tonk Road, Jaipur",75.806896,26.892313,"North Indian, Continental, Chinese, Italian, Mexican",1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,1121,zomato
2356,Sky Beach,1,Jaipur,"328-329, Above Watch Factory, Queens Road, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",75.752891,26.913987,"North Indian, Continental, Chinese, Mexican, Italian, Desserts",1000,Indian Rupees(Rs.),No,No,No,No,3,2.6,Orange,Average,46,zomato
2357,Decked Up By Garden Cafe,1,Jaipur,"320, Queens Road, Opposite Jharkhand Mahadev Temple, Vaishali Nagar, Jaipur",Vaishali Nagar,"Vaishali Nagar, Jaipur",75.752821,26.913726,"Cafe, Fast Food, North Indian",1200,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,310,zomato
2358,Calzone- Dine & Rooftop Lounge,1,Jaipur,"Natani Tower, R-6-B, 3rd Floor, Sector 1, Vidhyadhar Nagar, Jaipur",Vidhyadhar Nagar,"Vidhyadhar Nagar, Jaipur",75.776649,26.956431,"Continental, Mexican, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,112,zomato
2359,Hucka,1,Kanpur,"3rd Floor, SGM Plaza, Arya Nagar, Kanpur",Arya Nagar,"Arya Nagar, Kanpur",80.320708,26.483672,"Chinese, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,148,zomato
2360,The Zaffran,1,Kanpur,"Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",80.313564,26.471617,"North Indian, Continental, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,51,zomato
2361,Gyan Vaishnav,1,Kanpur,"Gumti 5,Kaushal Puri, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",80.316344,26.469003,North Indian,400,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,97,zomato
2362,Liquid,1,Kanpur,"The Terrace, Ratan Zone, Coca-Cola Crossing, Ashok Nagar, Kanpur",Ashok Nagar,"Ashok Nagar, Kanpur",80.313458,26.471529,"Finger Food, North Indian, Continental, Italian, Mediterranean",1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,24,zomato
2363,Royal Dine - Hotel Royal Cliff,1,Kanpur,"Hotel Royal Cliff, 113 / 72, Near Motijheel Garden, Swaroop Nagar, Kanpur",Hotel Royal Cliff,"Hotel Royal Cliff, Kanpur",80.315042,26.479108,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,54,zomato
2364,Urban Crave Express,1,Kanpur,"Shop No-8, New Shopping Complex, IIT Kanpur, Kanpur",IIT Kanpur,"IIT Kanpur, Kanpur",0,0,"Cafe, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,43,zomato
2365,Atmosphere Grill Cafe Sheesha,1,Kanpur,"8th Floor, J.S. Tower, 16/106 - Mall Road, Kanpur, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",80.354002,26.472001,"Indian, Chinese, Continental",0,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,34,zomato
2366,Mr Brown,1,Kanpur,"16/12, Phoolbagh, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",0,0,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,97,zomato
2367,Dunkin Donuts,1,Kanpur,"Third Floor, Plot 1 & 1A, Z Square Mall, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",80.352677,26.473698,"Desserts, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,87,zomato
2368,Little Chef,1,Kanpur,"15/198- A, Near Civil Court, Civil Lines, Near, Mall Road, Kanpur",Mall Road,"Mall Road, Kanpur",80.351569,26.47775,"North Indian, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,158,zomato
2369,UrbanCrave,1,Kanpur,"14/125, The Mall, Mall Road, Colonelganj, Parade, Kanpur",Parade,"Parade, Kanpur",80.342796,26.474986,"Cafe, Continental, Desserts, Ice Cream, Italian, Beverages",0,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,127,zomato
2370,Chin Mi,1,Kanpur,"Rave 3, Plot 11, Block 6 Parwati Bagla Road, Tilak Nagar, Kanpur","Rave 3, Tilak Nagar","Rave 3, Tilak Nagar, Kanpur",80.327797,26.492106,Chinese,1500,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,86,zomato
2371,Tadka,1,Kanpur,"117/K/13, Rave Moti, Gutaiya, Kanpur","Rave Moti, Kakadeo","Rave Moti, Kakadeo, Kanpur",80.299775,26.481547,North Indian,1000,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,97,zomato
2372,Dhuaan,1,Kanpur,"Plot 58, Status Club, Cantonment Area, Tagore Road, Kanpur","Status Club, Kanpur Cantonment","Status Club, Kanpur Cantonment, Kanpur",80.372929,26.463504,"North Indian, Mexican, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,155,zomato
2373,Upper Crust,1,Kanpur,"112/368-F, Swaroop Nagar, Kanpur",Swaroop Nagar,"Swaroop Nagar, Kanpur",80.320939,26.482419,"Bakery, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,49,zomato
2374,Anaicha's Food Joint,1,Kanpur,"113/187, Swaroop Nagar, Kanpur",Swaroop Nagar,"Swaroop Nagar, Kanpur",80.315628,26.482581,"Chinese, North Indian, Continental",850,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,106,zomato
2375,Aromas,1,Kanpur,"7/135, Opposite Indian Overses Bank, Swaroop Nagar, Kanpur",Swaroop Nagar,"Swaroop Nagar, Kanpur",80.317833,26.483042,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,171,zomato
2376,Waterside - The Landmark Hotel,1,Kanpur,"The Landmark Hotel, Landmark Towers, 10, Near Naveen Market, Mall Road, Kanpur","The Landmark Hotel, Mall Road","The Landmark Hotel, Mall Road, Kanpur",80.3481,26.474133,"North Indian, Chinese",3000,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,113,zomato
2377,Verandah,1,Kanpur,"Third Floor, 7/17, Parvati Bagla Road, Tilak Nagar, Kanpur",Tilak Nagar,"Tilak Nagar, Kanpur",80.318656,26.49095,"Chinese, Italian, Fast Food",1500,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,160,zomato
2378,Barbeque Nation,1,Kanpur,"16/113, 3rd Floor, Z Square Mall, MG Marg, Mall Road, Kanpur","Z Square Mall, Mall Road","Z Square Mall, Mall Road, Kanpur",80.35,26.47,"North Indian, Mughlai, Lebanese, Arabian, Mediterranean",1400,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,41,zomato
2379,Nawras Seafood Restaurant,1,Kochi,"Near Pullepadi Bus stop, Chittoor Road, Kochi",Chittoor Road,"Chittoor Road, Kochi",76.285001,9.979363,Seafood,1000,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,289,zomato
2380,Ifthar,1,Kochi,"KK Building, Opposite Pittappillil, Edappally, Kochi",Edappally,"Edappally, Kochi",76.310019,10.028047,Kerala,350,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,281,zomato
2381,Dhe Puttu,1,Kochi,"NH 47, Edapally Bypass, Edappally, Kochi",Edappally,"Edappally, Kochi",76.310631,10.020683,Kerala,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,662,zomato
2382,Kashi Art Cafe,1,Kochi,"Burgher Street, Fort Kochi, Kochi",Fort Kochi,"Fort Kochi, Kochi",76.242981,9.966783,"European, Cafe",600,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,659,zomato
2383,Grand Hotel Restaurant,1,Kochi,"Grand Hotel, MG Road, Kochi","Grand Hotel, MG Road","Grand Hotel, MG Road, Kochi",76.285447,9.970717,"North Indian, Kerala, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,394,zomato
2384,Barbeque Nation,1,Kochi,"6th Floor, Imperial Trade Centre, Mahatma Gandhi Road, Kacheripady, Kochi",Kacheripady,"Kacheripady, Kochi",76.283268,9.982834,"European, North Indian, Mediterranean, American",1500,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,213,zomato
2385,Chiyang,1,Kochi,"Mariyambika Building, Madhava Pharmacy Junction, Kacheripady, Kochi",Kacheripady,"Kacheripady, Kochi",76.281128,9.985697,"Chinese, Continental",800,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,277,zomato
2386,Slice of Spice,1,Kochi,"Market Road, Opposite Saritha Savitha Theatre, Kacheripady, Kochi",Kacheripady,"Kacheripady, Kochi",76.276999,9.985497,"Fast Food, Biryani",400,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,246,zomato
2387,Mustake Multicuisine Restaurant,1,Kochi,"Near SEZ, Noel Focuz, Seaport-Airport Road, Kakkanad, Kochi",Kakkanad,"Kakkanad, Kochi",76.349516,10.000706,"Chinese, Thai, North Indian, South Indian",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.7,Yellow,Good,145,zomato
2388,Palaaram,1,Kochi,"Vallathol Junction, Thrikkakara, Kakkanad, Kochi",Kakkanad,"Kakkanad, Kochi",76.336958,10.035573,"Kerala, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,105,zomato
2389,Tonico Cafe,1,Kochi,"Opposite CSEZ, Seaport Airport Road, Kakkanad, Kochi",Kakkanad,"Kakkanad, Kochi",76.345397,10.006881,Cafe,400,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,406,zomato
2390,Cafe 17,1,Kochi,"Ground Floor, Unisquare Building, Opposite Sreedhareeyam Eye Hospital, Kathrikadavu, Kaloor, Kochi",Kaloor,"Kaloor, Kochi",76.295211,9.988483,"Cafe, Continental, Italian",700,Indian Rupees(Rs.),No,Yes,No,No,2,4.4,Green,Very Good,333,zomato
2391,ChaiCofi,1,Kochi,"Arammal Tower, Near Express Garden, KK Road, Kaloor, Kochi",Kaloor,"Kaloor, Kochi",76.293136,9.991703,"Cafe, Continental, Italian",800,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,160,zomato
2392,Bloomsbury's Boutique Cafe and Artisan Bakery,1,Kochi,"S 74, Level 2, LuLu Mall, NH-17, Entrance Road, Edapally Junction, Edappally, Kochi","LuLu Mall, Edappally","LuLu Mall, Edappally, Kochi",76.308053,10.027014,"Cafe, Bakery, Desserts",650,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,482,zomato
2393,Paragon,1,Kochi,"F 82-83, Level 1, LuLu Mall, NH-17, Entrance Road, Edapally Junction, Edappally, Kochi","LuLu Mall, Edappally","LuLu Mall, Edappally, Kochi",76.308258,10.027364,"Kerala, South Indian, Continental, North Indian, Seafood, Chinese",900,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,722,zomato
2394,Aangan - Downtown Multicuisine Restaurant,1,Kochi,"32/1180C, Civil Lane Road, Palarivattom, Kochi",Palarivattom,"Palarivattom, Kochi",76.307589,10.003064,"Chinese, Seafood, North Indian, Biryani",650,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,146,zomato
2395,Ali Baba & 41 Dishes,1,Kochi,"Main Avenue, Opposite South Indian Bank, Panampilly Nagar, Kochi",Panampilly Nagar,"Panampilly Nagar, Kochi",76.296106,9.959778,"Kerala, South Indian, Chinese, Biryani",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,348,zomato
2396,Cocoa Tree,1,Kochi,"1st Floor, Above ICICI Bank, Next to Avenue Centre, Panampilly Nagar, Kochi",Panampilly Nagar,"Panampilly Nagar, Kochi",76.296783,9.957144,"Italian, Seafood, Mediterranean, Desserts, Cafe",1000,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,658,zomato
2397,French Toast,1,Kochi,"8th Cross Street B, Ambikapuram Road, Panampilly Nagar, Panampilly Nagar, Kochi",Panampilly Nagar,"Panampilly Nagar, Kochi",76.293936,9.960846,"Continental, Cafe, Desserts, Bakery",700,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,312,zomato
2398,Thakkaaram,1,Kochi,"Opposite Gold Souk Grande Mall, Vyttila, Kochi",Vyttila,"Vyttila, Kochi",76.317361,9.979186,"Kerala, South Indian",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,361,zomato
2399,Asia Kitchen by Mainland China,1,Kolkata,"4th Floor, Acropolis Mall, 1858/1, Rajdanga Main Road, Kasba, Kolkata","Acropolis Mall, Kasba ","Acropolis Mall, Kasba , Kolkata",88.393294,22.514688,"Asian, Chinese",1400,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,945,zomato
2400,Hoppipola,1,Kolkata,"4th Floor, Acropolis Mall, 1858/1, Rajdanga Main Road, Kasba, Kolkata","Acropolis Mall, Kasba ","Acropolis Mall, Kasba , Kolkata",88.39331,22.514585,"Italian, Mexican, American, Mediterranean",1200,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,1103,zomato
2401,Spice Kraft,1,Kolkata,"54/1/2A, Hazra Road, Ballygunge Phari, Near Hazra Law College, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata",88.364453,22.526461,"Continental, Middle Eastern, Asian",1200,Indian Rupees(Rs.),No,No,No,No,3,4.8,Dark Green,Excellent,1424,zomato
2402,Nawwarah,1,Kolkata,"48A, Syed Amir Ali Avenue, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata",88.364878,22.538731,"Chinese, Cafe, North Indian, Desserts",1000,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,326,zomato
2403,6 Ballygunge Place,1,Kolkata,"6, Ballygunge Place, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata",88.368628,22.527893,Bengali,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.4,Green,Very Good,1778,zomato
2404,Mumbai Local,1,Kolkata,"19, Ballygunge Park Road, Near Quest Mall, Ballygunge, Kolkata",Ballygunge,"Ballygunge, Kolkata",88.366217,22.533662,"North Indian, Chinese, Street Food",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,704,zomato
2405,Gabbar's Bar & Kitchen,1,Kolkata,"11/1, Ho Chi Minh Sarani, Camac Street Area, Kolkata",Camac Street Area,"Camac Street Area, Kolkata",88.35068,22.547186,"North Indian, Chinese, Mexican, Italian",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,1484,zomato
2406,TGI Friday's,1,Kolkata,"Forum Mall, 10/3, Elgin Road, Elgin, Kolkata",Elgin,"Elgin, Kolkata",88.349843,22.53796,"Tex-Mex, American",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,911,zomato
2407,Santa's Fantasea,1,Kolkata,"9, Ballygunge Terrace, Near Anjali Jewellers, Golpark, Kolkata",Golpark,"Golpark, Kolkata",88.36783,22.515082,"Seafood, Chinese",800,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,2584,zomato
2408,India Restaurant,1,Kolkata,"Ground Floor, 1st Floor, 2nd Floor, 34, Karl Marx Sarani, Kidderpore, Kolkata",Kidderpore,"Kidderpore, Kolkata",88.322337,22.538999,"Biryani, North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.6,Dark Green,Excellent,1219,zomato
2409,Flame & Grill,1,Kolkata,"4th Floor, Mani Square Mall, 164/1, E.M. Bypass, Kankurgachi, Kolkata","Mani Square Mall, Kankurgachi","Mani Square Mall, Kankurgachi, Kolkata",88.400581,22.577821,"North Indian, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,1064,zomato
